#brick_id brick_type brick_x_pos brick_y_pos brick_z_pos brick_yaw_rotated
78 1 3.36394 -3.46945e-18 1.1 0
79 1 3.05902 -3.46945e-18 1.1 0
80 1 2.74451 -3.46945e-18 1.1 0
81 1 2.4321 -3.46945e-18 1.1 0
82 3 1.97262 -3.46945e-18 1.1 0
83 3 1.36106 -3.46945e-18 1.1 0
84 2 0.448768 -3.46945e-18 1.1 0
85 1 7.6359 -3.46945e-18 0.9 0
86 3 7.17478 -3.46945e-18 0.9 0
87 2 6.25747 -3.46945e-18 0.9 0
88 4 4.73264 -3.46945e-18 0.9 0
89 4 2.91114 -3.46945e-18 0.9 0
90 2 1.39171 -3.46945e-18 0.9 0
91 3 0.470094 -3.46945e-18 0.9 0
92 1 0 -3.46945e-18 0.9 0
93 1 0 -3.46945e-18 1.7 0
94 3 0.470094 -3.46945e-18 1.7 0
95 2 1.39171 -3.46945e-18 1.7 0
96 4 2.91114 -3.46945e-18 1.7 0
97 4 4.73264 -3.46945e-18 1.7 0
98 2 6.25747 -3.46945e-18 1.7 0
99 3 7.17478 -3.46945e-18 1.7 0
100 1 7.6359 -3.46945e-18 1.7 0
101 2 0.448768 -3.46945e-18 1.9 0
102 3 1.36106 -3.46945e-18 1.9 0
103 3 1.97262 -3.46945e-18 1.9 0
104 1 2.4321 -3.46945e-18 1.9 0
105 1 2.74451 -3.46945e-18 1.9 0
106 1 3.05902 -3.46945e-18 1.9 0
107 1 3.36394 -3.46945e-18 1.9 0
108 3 3.81919 -3.46945e-18 1.9 0
109 1 4.27536 -3.46945e-18 1.9 0
110 1 4.58713 -3.46945e-18 1.9 0
111 1 4.89495 -3.46945e-18 1.9 0
112 1 5.20179 -3.46945e-18 1.9 0
113 3 5.66076 -3.46945e-18 1.9 0
114 3 6.27465 -3.46945e-18 1.9 0
115 2 7.18451 -3.46945e-18 1.9 0
116 2 7.18451 -3.46945e-18 2.3 0
117 3 6.27465 -3.46945e-18 2.3 0
118 3 5.66076 -3.46945e-18 2.3 0
119 1 5.20179 -3.46945e-18 2.3 0
120 1 4.89495 -3.46945e-18 2.3 0
121 1 4.58713 -3.46945e-18 2.3 0
122 1 4.27536 -3.46945e-18 2.3 0
123 3 3.81919 -3.46945e-18 2.3 0
124 1 3.36394 -3.46945e-18 2.3 0
125 1 3.05902 -3.46945e-18 2.3 0
126 1 2.74451 -3.46945e-18 2.3 0
127 1 2.4321 -3.46945e-18 2.3 0
128 3 1.97262 -3.46945e-18 2.3 0
129 3 1.36106 -3.46945e-18 2.3 0
130 2 0.448768 -3.46945e-18 2.3 0
131 1 7.6359 -3.46945e-18 2.1 0
132 3 7.17478 -3.46945e-18 2.1 0
133 2 6.25747 -3.46945e-18 2.1 0
134 4 4.73264 -3.46945e-18 2.1 0
135 4 2.91114 -3.46945e-18 2.1 0
136 2 1.39171 -3.46945e-18 2.1 0
137 3 0.470094 -3.46945e-18 2.1 0
138 1 0 -3.46945e-18 2.1 0
139 1 0 -3.46945e-18 2.5 0
140 3 0.470094 -3.46945e-18 2.5 0
141 2 1.39171 -3.46945e-18 2.5 0
142 4 2.91114 -3.46945e-18 2.5 0
143 4 4.73264 -3.46945e-18 2.5 0
144 2 6.25747 -3.46945e-18 2.5 0
145 3 7.17478 -3.46945e-18 2.5 0
146 1 7.6359 -3.46945e-18 2.5 0
147 2 0.448768 -3.46945e-18 2.7 0
148 3 1.36106 -3.46945e-18 2.7 0
149 3 1.97262 -3.46945e-18 2.7 0
150 1 2.4321 -3.46945e-18 2.7 0
151 1 2.74451 -3.46945e-18 2.7 0
152 1 3.05902 -3.46945e-18 2.7 0
153 1 3.36394 -3.46945e-18 2.7 0
154 3 3.81919 -3.46945e-18 2.7 0
155 1 4.27536 -3.46945e-18 2.7 0
156 1 4.58713 -3.46945e-18 2.7 0
157 1 4.89495 -3.46945e-18 2.7 0
158 1 5.20179 -3.46945e-18 2.7 0
159 3 5.66076 -3.46945e-18 2.7 0
160 3 6.27465 -3.46945e-18 2.7 0
161 2 7.18451 -3.46945e-18 2.7 0
162 2 7.18451 -3.46945e-18 3.1 0
163 3 6.27465 -3.46945e-18 3.1 0
164 3 5.66076 -3.46945e-18 3.1 0
165 1 5.20179 -3.46945e-18 3.1 0
166 1 4.89495 -3.46945e-18 3.1 0
167 1 4.58713 -3.46945e-18 3.1 0
168 1 4.27536 -3.46945e-18 3.1 0
169 3 3.81919 -3.46945e-18 3.1 0
170 1 3.36394 -3.46945e-18 3.1 0
171 1 3.05902 -3.46945e-18 3.1 0
172 1 2.74451 -3.46945e-18 3.1 0
173 1 2.4321 -3.46945e-18 3.1 0
174 3 1.97262 -3.46945e-18 3.1 0
175 3 1.36106 -3.46945e-18 3.1 0
176 2 0.448768 -3.46945e-18 3.1 0
177 1 7.6359 -3.46945e-18 2.9 0
178 3 7.17478 -3.46945e-18 2.9 0
179 2 6.25747 -3.46945e-18 2.9 0
180 4 4.73264 -3.46945e-18 2.9 0
181 4 2.91114 -3.46945e-18 2.9 0
182 2 1.39171 -3.46945e-18 2.9 0
183 3 0.470094 -3.46945e-18 2.9 0
184 1 0 -3.46945e-18 2.9 0
185 1 0 -3.46945e-18 3.3 0
186 3 0.470094 -3.46945e-18 3.3 0
187 2 1.39171 -3.46945e-18 3.3 0
188 4 2.91114 -3.46945e-18 3.3 0
189 4 4.73264 -3.46945e-18 3.3 0
190 2 6.25747 -3.46945e-18 3.3 0
191 3 7.17478 -3.46945e-18 3.3 0
192 1 7.6359 -3.46945e-18 3.3 0
193 2 0.448768 -3.46945e-18 3.5 0
194 3 1.36106 -3.46945e-18 3.5 0
195 3 1.97262 -3.46945e-18 3.5 0
196 1 2.4321 -3.46945e-18 3.5 0
197 1 2.74451 -3.46945e-18 3.5 0
198 1 3.05902 -3.46945e-18 3.5 0
199 1 3.36394 -3.46945e-18 3.5 0
200 3 3.81919 -3.46945e-18 3.5 0
201 1 4.27536 -3.46945e-18 3.5 0
202 1 4.58713 -3.46945e-18 3.5 0
203 1 4.89495 -3.46945e-18 3.5 0
204 1 5.20179 -3.46945e-18 3.5 0
205 3 5.66076 -3.46945e-18 3.5 0
206 3 6.27465 -3.46945e-18 3.5 0
207 2 7.18451 -3.46945e-18 3.5 0
208 2 7.18451 -3.46945e-18 3.9 0
209 3 6.27465 -3.46945e-18 3.9 0
210 3 5.66076 -3.46945e-18 3.9 0
211 1 5.20179 -3.46945e-18 3.9 0
212 1 4.89495 -3.46945e-18 3.9 0
213 1 4.58713 -3.46945e-18 3.9 0
214 1 4.27536 -3.46945e-18 3.9 0
215 3 3.81919 -3.46945e-18 3.9 0
216 1 3.36394 -3.46945e-18 3.9 0
217 1 3.05902 -3.46945e-18 3.9 0
218 1 2.74451 -3.46945e-18 3.9 0
219 1 2.4321 -3.46945e-18 3.9 0
220 3 1.97262 -3.46945e-18 3.9 0
221 3 1.36106 -3.46945e-18 3.9 0
222 2 0.448768 -3.46945e-18 3.9 0
223 1 7.6359 -3.46945e-18 3.7 0
224 3 7.17478 -3.46945e-18 3.7 0
225 2 6.25747 -3.46945e-18 3.7 0
226 4 4.73264 -3.46945e-18 3.7 0
227 4 2.91114 -3.46945e-18 3.7 0
228 2 1.39171 -3.46945e-18 3.7 0
229 3 0.470094 -3.46945e-18 3.7 0
230 1 0 -3.46945e-18 3.7 0
231 1 0 -3.46945e-18 4.1 0
232 3 0.470094 -3.46945e-18 4.1 0
233 2 1.39171 -3.46945e-18 4.1 0
234 4 2.91114 -3.46945e-18 4.1 0
235 4 4.73264 -3.46945e-18 4.1 0
236 2 6.25747 -3.46945e-18 4.1 0
237 3 7.17478 -3.46945e-18 4.1 0
238 1 7.6359 -3.46945e-18 4.1 0
239 2 0.448768 -3.46945e-18 4.3 0
240 3 1.36106 -3.46945e-18 4.3 0
241 3 1.97262 -3.46945e-18 4.3 0
242 1 2.4321 -3.46945e-18 4.3 0
243 1 2.74451 -3.46945e-18 4.3 0
244 1 3.05902 -3.46945e-18 4.3 0
245 1 3.36394 -3.46945e-18 4.3 0
246 3 3.81919 -3.46945e-18 4.3 0
247 1 4.27536 -3.46945e-18 4.3 0
248 1 4.58713 -3.46945e-18 4.3 0
249 1 4.89495 -3.46945e-18 4.3 0
250 1 5.20179 -3.46945e-18 4.3 0
251 3 5.66076 -3.46945e-18 4.3 0
252 3 6.27465 -3.46945e-18 4.3 0
253 2 7.18451 -3.46945e-18 4.3 0
254 1 7.6359 -3.46945e-18 4.5 0
255 3 7.17478 -3.46945e-18 4.5 0
256 2 6.25747 -3.46945e-18 4.5 0
