#brick_id brick_type brick_x_pos brick_y_pos brick_z_pos brick_yaw_rotated
78 1 3.36394 -3.46945e-18 1.1 0
79 1 3.05902 -3.46945e-18 1.1 0
80 1 2.74451 -3.46945e-18 1.1 0
81 1 2.4321 -3.46945e-18 1.1 0
82 3 1.97262 -3.46945e-18 1.1 0
83 3 1.36106 -3.46945e-18 1.1 0
84 2 0.448768 -3.46945e-18 1.1 0
85 1 7.6359 -3.46945e-18 0.9 0
86 3 7.17478 -3.46945e-18 0.9 0
87 2 6.25747 -3.46945e-18 0.9 0
88 4 4.73264 -3.46945e-18 0.9 0
89 4 2.91114 -3.46945e-18 0.9 0
90 2 1.39171 -3.46945e-18 0.9 0
91 3 0.470094 -3.46945e-18 0.9 0
92 1 0 -3.46945e-18 0.9 0
93 1 0 -3.46945e-18 1.7 0
94 3 0.470094 -3.46945e-18 1.7 0
95 2 1.39171 -3.46945e-18 1.7 0
96 4 2.91114 -3.46945e-18 1.7 0
97 4 4.73264 -3.46945e-18 1.7 0
98 2 6.25747 -3.46945e-18 1.7 0
99 3 7.17478 -3.46945e-18 1.7 0
100 1 7.6359 -3.46945e-18 1.7 0
101 2 0.448768 -3.46945e-18 1.9 0
102 3 1.36106 -3.46945e-18 1.9 0
103 3 1.97262 -3.46945e-18 1.9 0
104 1 2.4321 -3.46945e-18 1.9 0
105 1 2.74451 -3.46945e-18 1.9 0
106 1 3.05902 -3.46945e-18 1.9 0
107 1 3.36394 -3.46945e-18 1.9 0
108 3 3.81919 -3.46945e-18 1.9 0
109 1 4.27536 -3.46945e-18 1.9 0
110 1 4.58713 -3.46945e-18 1.9 0
111 1 4.89495 -3.46945e-18 1.9 0
112 1 5.20179 -3.46945e-18 1.9 0
113 3 5.66076 -3.46945e-18 1.9 0
114 3 6.27465 -3.46945e-18 1.9 0
115 2 7.18451 -3.46945e-18 1.9 0
116 2 7.18451 -3.46945e-18 2.1 0
117 3 6.27465 -3.46945e-18 2.1 0
118 3 5.66076 -3.46945e-18 2.1 0
119 1 5.20179 -3.46945e-18 2.1 0
120 1 4.89495 -3.46945e-18 2.1 0
121 1 4.58713 -3.46945e-18 2.1 0
122 1 4.27536 -3.46945e-18 2.1 0
123 3 3.81919 -3.46945e-18 2.1 0
124 1 3.36394 -3.46945e-18 2.1 0
125 1 3.05902 -3.46945e-18 2.1 0
126 1 2.74451 -3.46945e-18 2.1 0
127 1 2.4321 -3.46945e-18 2.1 0
128 3 1.97262 -3.46945e-18 2.1 0

