#brick_id brick_type brick_x_pos brick_y_pos brick_z_pos brick_yaw_rotated
615 2 6.05891 -3.46945e-18 4.1 0
614 3 5.62683 -3.46945e-18 4.1 0
613 4 5.19316 -3.46945e-18 4.1 0
612 1 4.76068 -3.46945e-18 4.1 0
611 1 4.32782 -3.46945e-18 4.1 0
610 1 2.15997 -3.46945e-18 4.1 0
609 2 2.59283 -3.46945e-18 4.1 0
608 4 3.02531 -3.46945e-18 4.1 0
607 2 3.45898 -3.46945e-18 4.1 0
606 3 3.89106 -3.46945e-18 4.1 0
605 4 1.7311 -3.46945e-18 4.1 0
604 3 1.29901 -3.46945e-18 4.1 0
603 2 0.865345 -3.46945e-18 4.1 0
602 3 0.432867 -3.46945e-18 4.1 0
601 1 0 -3.46945e-18 4.1 0
600 1 0 -3.46945e-18 5.7 0
599 3 0.432867 -3.46945e-18 5.7 0
598 2 0.865345 -3.46945e-18 5.7 0
597 3 1.29901 -3.46945e-18 5.7 0
596 4 1.7311 -3.46945e-18 5.7 0
595 3 3.89106 -3.46945e-18 5.7 0
594 2 3.45898 -3.46945e-18 5.7 0
593 4 3.02531 -3.46945e-18 5.7 0
592 2 2.59283 -3.46945e-18 5.7 0
591 1 2.15997 -3.46945e-18 5.7 0
590 1 4.32782 -3.46945e-18 5.7 0
589 1 4.76068 -3.46945e-18 5.7 0
588 4 5.19316 -3.46945e-18 5.7 0
587 3 5.62683 -3.46945e-18 5.7 0
586 2 6.05891 -3.46945e-18 5.7 0
585 4 8.22147 -3.46945e-18 5.7 0
584 3 7.78938 -3.46945e-18 5.7 0
583 4 7.35572 -3.46945e-18 5.7 0
582 3 6.92324 -3.46945e-18 5.7 0
581 1 6.49037 -3.46945e-18 5.7 0
580 1 8.65909 -3.46945e-18 5.7 0
579 3 9.09196 -3.46945e-18 5.7 0
578 1 9.52444 -3.46945e-18 5.7 0
577 1 9.95811 -3.46945e-18 5.7 0
576 1 10.3902 -3.46945e-18 5.7 0
575 1 10.6152 -3.46945e-18 5.9 0
574 2 10.1831 -3.46945e-18 5.9 0
573 1 9.74946 -3.46945e-18 5.9 0
572 3 9.31699 -3.46945e-18 5.9 0
571 1 8.88412 -3.46945e-18 5.9 0
570 1 6.71539 -3.46945e-18 5.9 0
569 3 7.14826 -3.46945e-18 5.9 0
568 4 7.58074 -3.46945e-18 5.9 0
567 3 8.01441 -3.46945e-18 5.9 0
566 4 8.44649 -3.46945e-18 5.9 0
565 2 6.28394 -3.46945e-18 5.9 0
564 3 5.85185 -3.46945e-18 5.9 0
563 4 5.41819 -3.46945e-18 5.9 0
562 1 4.98571 -3.46945e-18 5.9 0
561 1 4.55284 -3.46945e-18 5.9 0
560 1 2.38499 -3.46945e-18 5.9 0
559 2 2.81786 -3.46945e-18 5.9 0
558 4 3.25034 -3.46945e-18 5.9 0
557 2 3.684 -3.46945e-18 5.9 0
556 3 4.11609 -3.46945e-18 5.9 0
555 4 1.95612 -3.46945e-18 5.9 0
554 2 1.52404 -3.46945e-18 5.9 0
553 4 1.09037 -3.46945e-18 5.9 0
552 3 0.657891 -3.46945e-18 5.9 0
551 1 0.225024 -3.46945e-18 5.9 0
550 1 0.225024 -3.46945e-18 6.3 0
549 3 0.657891 -3.46945e-18 6.3 0
548 4 1.09037 -3.46945e-18 6.3 0
547 2 1.52404 -3.46945e-18 6.3 0
546 4 1.95612 -3.46945e-18 6.3 0
545 3 4.11609 -3.46945e-18 6.3 0
544 2 3.684 -3.46945e-18 6.3 0
543 4 3.25034 -3.46945e-18 6.3 0
542 2 2.81786 -3.46945e-18 6.3 0
541 1 2.38499 -3.46945e-18 6.3 0
540 1 4.55284 -3.46945e-18 6.3 0
539 1 4.98571 -3.46945e-18 6.3 0
538 4 5.41819 -3.46945e-18 6.3 0
537 3 5.85185 -3.46945e-18 6.3 0
536 2 6.28394 -3.46945e-18 6.3 0
535 4 8.44649 -3.46945e-18 6.3 0
534 3 8.01441 -3.46945e-18 6.3 0
533 4 7.58074 -3.46945e-18 6.3 0
532 3 7.14826 -3.46945e-18 6.3 0
531 1 6.71539 -3.46945e-18 6.3 0
530 1 8.88412 -3.46945e-18 6.3 0
529 3 9.31699 -3.46945e-18 6.3 0
528 1 9.74946 -3.46945e-18 6.3 0
527 2 10.1831 -3.46945e-18 6.3 0
526 1 10.6152 -3.46945e-18 6.3 0
525 1 10.3902 -3.46945e-18 6.1 0
524 1 9.95811 -3.46945e-18 6.1 0
523 1 9.52444 -3.46945e-18 6.1 0
522 3 9.09196 -3.46945e-18 6.1 0
521 1 8.65909 -3.46945e-18 6.1 0
520 1 6.49037 -3.46945e-18 6.1 0
519 3 6.92324 -3.46945e-18 6.1 0
518 4 7.35572 -3.46945e-18 6.1 0
517 3 7.78938 -3.46945e-18 6.1 0
516 4 8.22147 -3.46945e-18 6.1 0
515 2 6.05891 -3.46945e-18 6.1 0
514 3 5.62683 -3.46945e-18 6.1 0
513 4 5.19316 -3.46945e-18 6.1 0
512 1 4.76068 -3.46945e-18 6.1 0
511 1 4.32782 -3.46945e-18 6.1 0
510 1 2.15997 -3.46945e-18 6.1 0
509 2 2.59283 -3.46945e-18 6.1 0
508 4 3.02531 -3.46945e-18 6.1 0
507 2 3.45898 -3.46945e-18 6.1 0
506 3 3.89106 -3.46945e-18 6.1 0
505 4 1.7311 -3.46945e-18 6.1 0
504 3 1.29901 -3.46945e-18 6.1 0
503 2 0.865345 -3.46945e-18 6.1 0
502 3 0.432867 -3.46945e-18 6.1 0
501 1 0 -3.46945e-18 6.1 0
500 1 0 -3.46945e-18 5.3 0
499 3 0.432867 -3.46945e-18 5.3 0
498 2 0.865345 -3.46945e-18 5.3 0
497 3 1.29901 -3.46945e-18 5.3 0
496 4 1.7311 -3.46945e-18 5.3 0
495 3 3.89106 -3.46945e-18 5.3 0
494 2 3.45898 -3.46945e-18 5.3 0
493 4 3.02531 -3.46945e-18 5.3 0
492 2 2.59283 -3.46945e-18 5.3 0
491 1 2.15997 -3.46945e-18 5.3 0
490 1 4.32782 -3.46945e-18 5.3 0
489 1 4.76068 -3.46945e-18 5.3 0
488 4 5.19316 -3.46945e-18 5.3 0
487 3 5.62683 -3.46945e-18 5.3 0
486 2 6.05891 -3.46945e-18 5.3 0
485 4 8.22147 -3.46945e-18 5.3 0
484 3 7.78938 -3.46945e-18 5.3 0
483 4 7.35572 -3.46945e-18 5.3 0
482 3 6.92324 -3.46945e-18 5.3 0
481 1 6.49037 -3.46945e-18 5.3 0
480 1 8.65909 -3.46945e-18 5.3 0
479 3 9.09196 -3.46945e-18 5.3 0
478 1 9.52444 -3.46945e-18 5.3 0
477 1 9.95811 -3.46945e-18 5.3 0
476 1 10.3902 -3.46945e-18 5.3 0
475 1 10.6152 -3.46945e-18 5.5 0
474 2 10.1831 -3.46945e-18 5.5 0
473 1 9.74946 -3.46945e-18 5.5 0
472 3 9.31699 -3.46945e-18 5.5 0
471 1 8.88412 -3.46945e-18 5.5 0
470 1 6.71539 -3.46945e-18 5.5 0
469 3 7.14826 -3.46945e-18 5.5 0
468 4 7.58074 -3.46945e-18 5.5 0
467 3 8.01441 -3.46945e-18 5.5 0
466 4 8.44649 -3.46945e-18 5.5 0
465 2 6.28394 -3.46945e-18 5.5 0
464 3 5.85185 -3.46945e-18 5.5 0
463 4 5.41819 -3.46945e-18 5.5 0
462 1 4.98571 -3.46945e-18 5.5 0
461 1 4.55284 -3.46945e-18 5.5 0
460 1 2.38499 -3.46945e-18 5.5 0
459 2 2.81786 -3.46945e-18 5.5 0
458 4 3.25034 -3.46945e-18 5.5 0
457 2 3.684 -3.46945e-18 5.5 0
456 3 4.11609 -3.46945e-18 5.5 0
455 4 1.95612 -3.46945e-18 5.5 0
454 2 1.52404 -3.46945e-18 5.5 0
453 4 1.09037 -3.46945e-18 5.5 0
452 3 0.657891 -3.46945e-18 5.5 0
451 1 0.225024 -3.46945e-18 5.5 0
450 1 0.225024 -3.46945e-18 5.1 0
449 3 0.657891 -3.46945e-18 5.1 0
448 4 1.09037 -3.46945e-18 5.1 0
447 2 1.52404 -3.46945e-18 5.1 0
446 4 1.95612 -3.46945e-18 5.1 0
445 3 4.11609 -3.46945e-18 5.1 0
444 2 3.684 -3.46945e-18 5.1 0
443 4 3.25034 -3.46945e-18 5.1 0
442 2 2.81786 -3.46945e-18 5.1 0
441 1 2.38499 -3.46945e-18 5.1 0
440 1 4.55284 -3.46945e-18 5.1 0
439 1 4.98571 -3.46945e-18 5.1 0
438 4 5.41819 -3.46945e-18 5.1 0
437 3 5.85185 -3.46945e-18 5.1 0
436 2 6.28394 -3.46945e-18 5.1 0
435 4 8.44649 -3.46945e-18 5.1 0
434 3 8.01441 -3.46945e-18 5.1 0
433 4 7.58074 -3.46945e-18 5.1 0
432 3 7.14826 -3.46945e-18 5.1 0
431 1 6.71539 -3.46945e-18 5.1 0
430 1 8.88412 -3.46945e-18 5.1 0
429 3 9.31699 -3.46945e-18 5.1 0
428 1 9.74946 -3.46945e-18 5.1 0
427 2 10.1831 -3.46945e-18 5.1 0
426 1 10.6152 -3.46945e-18 5.1 0
425 1 10.3902 -3.46945e-18 4.9 0
424 1 9.95811 -3.46945e-18 4.9 0
423 1 9.52444 -3.46945e-18 4.9 0
422 3 9.09196 -3.46945e-18 4.9 0
421 1 8.65909 -3.46945e-18 4.9 0
420 1 6.49037 -3.46945e-18 4.9 0
419 3 6.92324 -3.46945e-18 4.9 0
418 4 7.35572 -3.46945e-18 4.9 0
417 3 7.78938 -3.46945e-18 4.9 0
416 4 8.22147 -3.46945e-18 4.9 0
415 2 6.05891 -3.46945e-18 4.9 0
414 3 5.62683 -3.46945e-18 4.9 0
413 4 5.19316 -3.46945e-18 4.9 0
412 1 4.76068 -3.46945e-18 4.9 0
411 1 4.32782 -3.46945e-18 4.9 0
410 1 2.15997 -3.46945e-18 4.9 0
409 2 2.59283 -3.46945e-18 4.9 0
408 4 3.02531 -3.46945e-18 4.9 0
407 2 3.45898 -3.46945e-18 4.9 0
406 3 3.89106 -3.46945e-18 4.9 0
405 4 1.7311 -3.46945e-18 4.9 0
404 3 1.29901 -3.46945e-18 4.9 0
403 2 0.865345 -3.46945e-18 4.9 0
402 3 0.432867 -3.46945e-18 4.9 0
401 1 0 -3.46945e-18 4.9 0
400 1 0 -3.46945e-18 1.7 0
399 3 0.432867 -3.46945e-18 1.7 0
398 2 0.865345 -3.46945e-18 1.7 0
397 3 1.29901 -3.46945e-18 1.7 0
396 4 1.7311 -3.46945e-18 1.7 0
395 3 3.89106 -3.46945e-18 1.7 0
394 2 3.45898 -3.46945e-18 1.7 0
393 4 3.02531 -3.46945e-18 1.7 0
392 2 2.59283 -3.46945e-18 1.7 0
391 1 2.15997 -3.46945e-18 1.7 0
390 1 4.32782 -3.46945e-18 1.7 0
389 1 4.76068 -3.46945e-18 1.7 0
388 4 5.19316 -3.46945e-18 1.7 0
387 3 5.62683 -3.46945e-18 1.7 0
386 2 6.05891 -3.46945e-18 1.7 0
385 4 8.22147 -3.46945e-18 1.7 0
384 3 7.78938 -3.46945e-18 1.7 0
383 4 7.35572 -3.46945e-18 1.7 0
382 3 6.92324 -3.46945e-18 1.7 0
381 1 6.49037 -3.46945e-18 1.7 0
380 1 8.65909 -3.46945e-18 1.7 0
379 3 9.09196 -3.46945e-18 1.7 0
378 1 9.52444 -3.46945e-18 1.7 0
377 1 9.95811 -3.46945e-18 1.7 0
376 1 10.3902 -3.46945e-18 1.7 0
375 1 10.6152 -3.46945e-18 1.9 0
374 2 10.1831 -3.46945e-18 1.9 0
373 1 9.74946 -3.46945e-18 1.9 0
372 3 9.31699 -3.46945e-18 1.9 0
371 1 8.88412 -3.46945e-18 1.9 0
370 1 6.71539 -3.46945e-18 1.9 0
369 3 7.14826 -3.46945e-18 1.9 0
368 4 7.58074 -3.46945e-18 1.9 0
367 3 8.01441 -3.46945e-18 1.9 0
366 4 8.44649 -3.46945e-18 1.9 0
365 2 6.28394 -3.46945e-18 1.9 0
364 3 5.85185 -3.46945e-18 1.9 0
363 4 5.41819 -3.46945e-18 1.9 0
362 1 4.98571 -3.46945e-18 1.9 0
361 1 4.55284 -3.46945e-18 1.9 0
360 1 2.38499 -3.46945e-18 1.9 0
359 2 2.81786 -3.46945e-18 1.9 0
358 4 3.25034 -3.46945e-18 1.9 0
357 2 3.684 -3.46945e-18 1.9 0
356 3 4.11609 -3.46945e-18 1.9 0
355 4 1.95612 -3.46945e-18 1.9 0
354 2 1.52404 -3.46945e-18 1.9 0
353 4 1.09037 -3.46945e-18 1.9 0
352 3 0.657891 -3.46945e-18 1.9 0
351 1 0.225024 -3.46945e-18 1.9 0
350 1 0.225024 -3.46945e-18 2.3 0
349 3 0.657891 -3.46945e-18 2.3 0
348 4 1.09037 -3.46945e-18 2.3 0
347 2 1.52404 -3.46945e-18 2.3 0
346 4 1.95612 -3.46945e-18 2.3 0
345 3 4.11609 -3.46945e-18 2.3 0
344 2 3.684 -3.46945e-18 2.3 0
343 4 3.25034 -3.46945e-18 2.3 0
342 2 2.81786 -3.46945e-18 2.3 0
341 1 2.38499 -3.46945e-18 2.3 0
340 1 4.55284 -3.46945e-18 2.3 0
339 1 4.98571 -3.46945e-18 2.3 0
338 4 5.41819 -3.46945e-18 2.3 0
337 3 5.85185 -3.46945e-18 2.3 0
336 2 6.28394 -3.46945e-18 2.3 0
335 4 8.44649 -3.46945e-18 2.3 0
334 3 8.01441 -3.46945e-18 2.3 0
333 4 7.58074 -3.46945e-18 2.3 0
332 3 7.14826 -3.46945e-18 2.3 0
331 1 6.71539 -3.46945e-18 2.3 0
330 1 8.88412 -3.46945e-18 2.3 0
329 3 9.31699 -3.46945e-18 2.3 0
328 1 9.74946 -3.46945e-18 2.3 0
327 2 10.1831 -3.46945e-18 2.3 0
326 1 10.6152 -3.46945e-18 2.3 0
325 1 10.3902 -3.46945e-18 2.1 0
324 1 9.95811 -3.46945e-18 2.1 0
323 1 9.52444 -3.46945e-18 2.1 0
322 3 9.09196 -3.46945e-18 2.1 0
321 1 8.65909 -3.46945e-18 2.1 0
320 1 6.49037 -3.46945e-18 2.1 0
319 3 6.92324 -3.46945e-18 2.1 0
318 4 7.35572 -3.46945e-18 2.1 0
317 3 7.78938 -3.46945e-18 2.1 0
316 4 8.22147 -3.46945e-18 2.1 0
315 2 6.05891 -3.46945e-18 2.1 0
314 3 5.62683 -3.46945e-18 2.1 0
313 4 5.19316 -3.46945e-18 2.1 0
312 1 4.76068 -3.46945e-18 2.1 0
311 1 4.32782 -3.46945e-18 2.1 0
310 1 2.15997 -3.46945e-18 2.1 0
309 2 2.59283 -3.46945e-18 2.1 0
308 4 3.02531 -3.46945e-18 2.1 0
307 2 3.45898 -3.46945e-18 2.1 0
306 3 3.89106 -3.46945e-18 2.1 0
305 4 1.7311 -3.46945e-18 2.1 0
304 3 1.29901 -3.46945e-18 2.1 0
303 2 0.865345 -3.46945e-18 2.1 0
302 3 0.432867 -3.46945e-18 2.1 0
301 1 0 -3.46945e-18 2.1 0
300 1 0 -3.46945e-18 2.9 0
299 3 0.432867 -3.46945e-18 2.9 0
298 2 0.865345 -3.46945e-18 2.9 0
297 3 1.29901 -3.46945e-18 2.9 0
296 4 1.7311 -3.46945e-18 2.9 0
295 3 3.89106 -3.46945e-18 2.9 0
294 2 3.45898 -3.46945e-18 2.9 0
293 4 3.02531 -3.46945e-18 2.9 0
292 2 2.59283 -3.46945e-18 2.9 0
291 1 2.15997 -3.46945e-18 2.9 0
290 1 4.32782 -3.46945e-18 2.9 0
289 1 4.76068 -3.46945e-18 2.9 0
288 4 5.19316 -3.46945e-18 2.9 0
287 3 5.62683 -3.46945e-18 2.9 0
286 2 6.05891 -3.46945e-18 2.9 0
285 4 8.22147 -3.46945e-18 2.9 0
284 3 7.78938 -3.46945e-18 2.9 0
283 4 7.35572 -3.46945e-18 2.9 0
282 3 6.92324 -3.46945e-18 2.9 0
281 1 6.49037 -3.46945e-18 2.9 0
280 1 8.65909 -3.46945e-18 2.9 0
279 3 9.09196 -3.46945e-18 2.9 0
278 1 9.52444 -3.46945e-18 2.9 0
277 1 9.95811 -3.46945e-18 2.9 0
276 1 10.3902 -3.46945e-18 2.9 0
275 1 10.6152 -3.46945e-18 3.1 0
274 2 10.1831 -3.46945e-18 3.1 0
273 1 9.74946 -3.46945e-18 3.1 0
272 3 9.31699 -3.46945e-18 3.1 0
271 1 8.88412 -3.46945e-18 3.1 0
270 1 6.71539 -3.46945e-18 3.1 0
269 3 7.14826 -3.46945e-18 3.1 0
268 4 7.58074 -3.46945e-18 3.1 0
267 3 8.01441 -3.46945e-18 3.1 0
266 4 8.44649 -3.46945e-18 3.1 0
265 2 6.28394 -3.46945e-18 3.1 0
264 3 5.85185 -3.46945e-18 3.1 0
263 4 5.41819 -3.46945e-18 3.1 0
262 1 4.98571 -3.46945e-18 3.1 0
261 1 4.55284 -3.46945e-18 3.1 0
260 1 2.38499 -3.46945e-18 3.1 0
259 2 2.81786 -3.46945e-18 3.1 0
258 4 3.25034 -3.46945e-18 3.1 0
257 2 3.684 -3.46945e-18 3.1 0
256 3 4.11609 -3.46945e-18 3.1 0
255 4 1.95612 -3.46945e-18 3.1 0
254 2 1.52404 -3.46945e-18 3.1 0
253 4 1.09037 -3.46945e-18 3.1 0
252 3 0.657891 -3.46945e-18 3.1 0
251 1 0.225024 -3.46945e-18 3.1 0
250 1 0.225024 -3.46945e-18 2.7 0
249 3 0.657891 -3.46945e-18 2.7 0
248 4 1.09037 -3.46945e-18 2.7 0
247 2 1.52404 -3.46945e-18 2.7 0
246 4 1.95612 -3.46945e-18 2.7 0
245 3 4.11609 -3.46945e-18 2.7 0
244 2 3.684 -3.46945e-18 2.7 0
243 4 3.25034 -3.46945e-18 2.7 0
242 2 2.81786 -3.46945e-18 2.7 0
241 1 2.38499 -3.46945e-18 2.7 0
240 1 4.55284 -3.46945e-18 2.7 0
239 1 4.98571 -3.46945e-18 2.7 0
238 4 5.41819 -3.46945e-18 2.7 0
237 3 5.85185 -3.46945e-18 2.7 0
236 2 6.28394 -3.46945e-18 2.7 0
235 4 8.44649 -3.46945e-18 2.7 0
234 3 8.01441 -3.46945e-18 2.7 0
233 4 7.58074 -3.46945e-18 2.7 0
232 3 7.14826 -3.46945e-18 2.7 0
231 1 6.71539 -3.46945e-18 2.7 0
230 1 8.88412 -3.46945e-18 2.7 0
229 3 9.31699 -3.46945e-18 2.7 0
228 1 9.74946 -3.46945e-18 2.7 0
227 2 10.1831 -3.46945e-18 2.7 0
226 1 10.6152 -3.46945e-18 2.7 0
225 1 10.3902 -3.46945e-18 2.5 0
224 1 9.95811 -3.46945e-18 2.5 0
223 1 9.52444 -3.46945e-18 2.5 0
222 3 9.09196 -3.46945e-18 2.5 0
221 1 8.65909 -3.46945e-18 2.5 0
220 1 6.49037 -3.46945e-18 2.5 0
